Date,AAPL,ABBV,ADBE,AMZN,BAC,COST,CRM,CSCO,CVX,DIS,GOOGL,HD,INTC,JPM,KO,MA,MCD,META,MRK,MSFT,NKE,NVDA,PEP,PG,T,TSLA,V,VZ,WMT,XOM
2019-01-02,37.469207763671875,64.33153533935547,224.57000732421875,76.95649719238281,20.83681297302246,184.56834411621094,133.24478149414062,34.34370040893555,79.8726806640625,104.37767791748047,52.2705078125,143.13021850585938,40.5180549621582,80.47398376464844,37.34159851074219,181.54811096191406,147.79541015625,134.49888610839844,57.226688385009766,94.19314575195312,66.55860900878906,3.3730521202087402,86.69365692138672,74.7899398803711,12.99636459350586,20.674667358398438,126.06809997558594,36.33647918701172,27.913774490356445,49.66474151611328
2019-01-03,33.736995697021484,62.21190643310547,215.6999969482422,75.01399993896484,20.50289535522461,180.6562957763672,128.182373046875,33.094696044921875,78.3429183959961,101.84893798828125,50.82284164428711,139.9755401611328,38.28904342651367,79.3302993774414,37.1108512878418,173.35772705078125,146.82162475585938,130.5931854248047,56.0532341003418,90.72796630859375,65.38128662109375,3.169262409210205,85.88448333740234,74.26556396484375,13.013965606689453,20.02400016784668,121.52501678466797,36.46619415283203,27.770227432250977,48.9022102355957
2019-01-04,35.17720413208008,64.21617889404297,226.19000244140625,78.76950073242188,21.354402542114258,185.9024200439453,135.61383056640625,34.585445404052734,79.96646881103516,104.9906997680664,53.42972183227539,144.13465881347656,40.6385383605957,82.2548599243164,37.85083770751953,181.5672607421875,149.6589813232422,136.74913024902344,57.74148178100586,94.9476547241211,67.0888442993164,3.372309684753418,87.6456527709961,75.78136444091797,13.3483304977417,21.179332733154297,126.76045989990234,36.5570068359375,27.943681716918945,50.70521926879883
2019-01-07,35.098899841308594,65.1534194946289,229.25999450683594,81.47550201416016,21.337703704833984,186.58741760253906,139.80136108398438,34.81914138793945,81.00556945800781,105.90066528320312,53.32317352294922,146.973876953125,40.8278694152832,82.31204223632812,37.357505798339844,182.96421813964844,151.28753662109375,136.84828186035156,57.105567932128906,95.0687484741211,68.05047607421875,3.550842046737671,86.89198303222656,75.47821044921875,13.59030818939209,22.33066749572754,129.04624938964844,36.790523529052734,28.272642135620117,50.96888732910156
2019-01-08,35.768001556396484,65.45621490478516,232.67999267578125,82.8290023803711,21.29595947265625,187.98458862304688,143.24183654785156,35.10117721557617,80.65199279785156,106.72444152832031,53.79151916503906,147.67955017089844,41.086055755615234,82.15684509277344,37.77922439575195,184.29653930664062,151.60647583007812,141.28924560546875,57.52952575683594,95.75804901123047,68.95818328857422,3.462441921234131,87.72498321533203,75.75676727294922,13.761889457702637,22.356666564941406,129.74810791015625,37.86725616455078,28.470020294189453,51.339481353759766
2019-01-09,36.375404357910156,63.3077507019043,235.42999267578125,82.97100067138672,21.504663467407227,189.2014617919922,143.50723266601562,34.907779693603516,81.73439025878906,107.9217529296875,53.60715866088867,149.20704650878906,41.318416595458984,82.01793670654297,37.05515670776367,187.64158630371094,151.34629821777344,142.9744415283203,57.090415954589844,97.12734985351562,68.83236694335938,3.5305373668670654,85.27362823486328,74.51956176757812,13.534918785095215,22.568666458129883,131.27508544921875,37.39076232910156,28.37731170654297,51.61028289794922
2019-01-10,36.49165725708008,63.58892822265625,237.77000427246094,82.81099700927734,21.47962188720703,189.8685302734375,144.5393829345703,34.84330749511719,81.8642807006836,108.0462646484375,53.46739196777344,148.65084838867188,41.79177474975586,82.0097885131836,37.452999114990234,188.77256774902344,152.404052734375,142.94471740722656,56.386348724365234,96.50326538085938,68.6795883178711,3.596155881881714,85.7972183227539,74.69982147216797,13.669817924499512,22.99799919128418,131.52169799804688,37.75125503540039,28.398244857788086,51.34661102294922
2019-01-11,36.133392333984375,63.66824722290039,237.5500030517578,82.02799987792969,21.730058670043945,189.7512969970703,145.04071044921875,35.04477310180664,81.20761108398438,107.90259552001953,52.755699157714844,148.94139099121094,42.11020278930664,81.61766815185547,37.66782760620117,187.7661895751953,153.09237670898438,142.5482177734375,56.70431137084961,95.75804901123047,68.33805847167969,3.6852986812591553,85.80516052246094,75.1914291381836,13.881158828735352,23.150667190551758,130.94313049316406,38.02651596069336,28.362356185913086,51.1114387512207
2019-01-14,35.59005355834961,61.85832214355469,234.55999755859375,80.8604965209961,22.013900756835938,188.3902130126953,143.5662384033203,34.81914138793945,80.61593627929688,107.68228912353516,52.113399505615234,148.4433135986328,41.61103439331055,82.4590835571289,37.51665496826172,187.31570434570312,152.12698364257812,144.12437438964844,55.545997619628906,95.0594253540039,68.38299560546875,3.7251641750335693,85.13878631591797,74.68343353271484,13.768744468688965,22.293333053588867,130.03262329101562,38.03306579589844,28.39525032043457,51.04729080200195
2019-01-15,36.31846237182617,62.398372650146484,242.36000061035156,83.72799682617188,22.164159774780273,190.2200469970703,146.65280151367188,35.47185134887695,80.90454864501953,107.05010223388672,53.848018646240234,146.50070190429688,41.82619094848633,83.0635757446289,37.85083770751953,188.36044311523438,151.95907592773438,147.65338134765625,56.4014778137207,97.8166732788086,69.99168395996094,3.7110512256622314,86.46360778808594,75.38807678222656,13.759750366210938,22.961999893188477,130.2602996826172,38.07894515991211,28.784029006958008,51.07579040527344
2019-01-16,36.76215362548828,62.43488311767578,241.9499969482422,84.18900299072266,23.75029945373535,189.453857421875,146.01390075683594,35.42350769042969,80.38501739501953,106.23592376708984,53.996700286865234,146.973876953125,41.421695709228516,83.73345184326172,37.3336296081543,189.5585479736328,150.5572052001953,146.25563049316406,56.48476791381836,98.16132354736328,69.81193542480469,3.685546875,85.94795989990234,74.86368560791016,13.741765975952148,23.06999969482422,130.2602996826172,37.41044235229492,28.813926696777344,51.054412841796875
2019-01-17,36.98044204711914,63.63905715942383,244.39999389648438,84.66100311279297,24.201095581054688,190.60763549804688,147.27210998535156,35.62495803833008,80.7890853881836,106.33169555664062,54.47298049926758,145.17242431640625,41.71430206298828,84.07654571533203,37.445045471191406,191.03457641601562,152.03465270996094,147.009033203125,57.23426818847656,98.85062408447266,71.1150894165039,3.7568604946136475,86.64608764648438,74.85295104980469,13.777737617492676,23.15399932861328,130.2033233642578,37.24658203125,28.930564880371094,51.40361022949219
2019-01-18,37.208213806152344,65.31761169433594,247.50999450683594,84.80999755859375,24.459880828857422,192.527587890625,149.91636657714844,36.28572463989258,82.52812194824219,106.36044311523438,54.878379821777344,149.08253479003906,42.33395767211914,85.4408187866211,37.882667541503906,193.61294555664062,153.26025390625,148.73388671875,57.438663482666016,100.33170318603516,72.30137634277344,3.885868787765503,87.32038879394531,75.4970932006836,13.921631813049316,20.150667190551758,131.36045837402344,37.41698455810547,29.226633071899414,52.01649856567383
2019-01-22,36.37303924560547,64.7045669555664,243.85000610351562,81.6084976196289,24.284576416015625,191.45489501953125,146.41690063476562,36.08426284790039,81.06330108642578,105.93898010253906,53.45747756958008,147.03204345703125,41.54218292236328,84.0928955078125,37.97019958496094,191.17837524414062,154.93919372558594,146.28541564941406,57.40838623046875,98.44075775146484,72.57099151611328,3.683811902999878,87.19346618652344,74.68778991699219,13.75075912475586,19.92799949645996,130.93365478515625,37.35145568847656,29.154855728149414,51.23257064819336
2019-01-23,36.52015686035156,64.55131530761719,245.13999938964844,82.0009994506836,24.14266014099121,191.17547607421875,147.2032928466797,36.63221740722656,80.37777709960938,106.43708038330078,53.74393844604492,146.849365234375,41.258182525634766,83.8804931640625,38.40781784057617,190.1144561767578,156.21517944335938,143.04385375976562,57.11312484741211,99.40023040771484,72.3463363647461,3.6966891288757324,87.84397888183594,78.3214111328125,13.890153884887695,19.172666549682617,129.947265625,37.85611343383789,29.519699096679688,50.81211853027344
2019-01-24,36.23067092895508,62.67572021484375,242.55999755859375,82.74649810791016,24.276229858398438,189.57106018066406,144.37229919433594,36.75309371948242,81.9075698852539,105.8910903930664,53.72361755371094,147.1814422607422,42.82451629638672,83.92951202392578,37.946319580078125,191.49465942382812,157.28970336914062,144.5605010986328,55.39458465576172,98.9251480102539,72.29239654541016,3.908402442932129,86.86821746826172,77.87548828125,13.759750366210938,19.43400001525879,130.6016845703125,37.40388107299805,29.415037155151367,50.88338088989258
