Date,AAPL,ABBV,ADBE,AMZN,BAC,COST,CRM,CSCO,CVX,DIS,GOOGL,HD,INTC,JPM,KO,MA,MCD,META,MRK,MSFT,NKE,NVDA,PEP,PG,T,TSLA,V,VZ,WMT,XOM
2022-06-07,145.78355407714844,128.02279663085938,433.4200134277344,123.0,32.82830810546875,449.2247314453125,183.96730041503906,40.40216827392578,153.30540466308594,104.50922393798828,116.11983489990234,272.25067138671875,41.00172424316406,117.01935577392578,55.815635681152344,354.81353759765625,226.8793487548828,193.9468231201172,79.54875183105469,263.6527404785156,112.93184661865234,18.869613647460938,146.06787109375,131.46365356445312,16.710552215576172,238.8866729736328,208.00759887695312,39.02778244018555,39.170799255371094,90.38343048095703
2022-06-08,145.04827880859375,128.1172637939453,428.8399963378906,121.18000030517578,32.412864685058594,445.6158752441406,185.9725799560547,39.82586669921875,154.09661865234375,104.07291412353516,116.16394805908203,268.42547607421875,38.835304260253906,115.15704345703125,55.49793243408203,353.166259765625,223.8444366455078,194.92823791503906,78.6695785522461,261.6307067871094,113.60943603515625,18.596372604370117,145.3399658203125,129.82638549804688,16.639408111572266,241.86666870117188,207.0378875732422,38.952213287353516,38.831058502197266,91.45015716552734
2022-06-09,139.83299255371094,124.83811950683594,426.4200134277344,116.1500015258789,31.166568756103516,449.48175048828125,183.92796325683594,39.24072265625,151.02537536621094,100.15587615966797,113.826171875,270.52752685546875,37.68616485595703,112.73695373535156,54.53606033325195,340.17340087890625,220.7001953125,182.39825439453125,77.36836242675781,256.19305419921875,110.08233642578125,17.99803352355957,142.7528839111328,127.48236083984375,16.50503158569336,239.7066650390625,199.87156677246094,38.49129104614258,38.424652099609375,89.47409057617188
2022-06-10,134.431396484375,122.92387390136719,393.8399963378906,109.6500015258789,29.956390380859375,441.1595764160156,175.4152374267578,38.55805206298828,149.22181701660156,96.37458801269531,110.18446350097656,260.9463195800781,36.90436553955078,107.55486297607422,54.1919059753418,326.2837829589844,216.34376525878906,174.0416717529297,76.64744567871094,244.7761993408203,106.49026489257812,16.9270076751709,142.52488708496094,126.99922180175781,16.35483741760254,232.22999572753906,193.47129821777344,38.400611877441406,38.64055633544922,87.83901977539062
2022-06-13,129.28472900390625,119.67913055419922,371.6499938964844,103.66999816894531,28.917808532714844,430.62841796875,163.20643615722656,38.33639907836914,142.35621643066406,92.79689025878906,105.45738983154297,255.46115112304688,35.576271057128906,104.35205841064453,54.130123138427734,311.6534118652344,217.3372039794922,162.83009338378906,74.73081970214844,234.3945770263672,102.50837707519531,15.603679656982422,140.0869140625,123.59941101074219,15.61970043182373,215.73666381835938,186.44078063964844,37.4712028503418,37.91346740722656,83.80818939208984
2022-06-14,130.1473846435547,118.13396453857422,370.82000732421875,102.30999755859375,28.41206169128418,433.0564880371094,161.65330505371094,38.0438232421875,142.5434112548828,91.35224151611328,105.77754974365234,251.41036987304688,35.72697448730469,102.61572265625,52.64577102661133,313.99273681640625,217.60145568847656,162.3046875,74.89922332763672,236.55218505859375,102.76827239990234,15.792158126831055,136.91232299804688,119.74336242675781,15.374659538269043,220.88999938964844,187.66265869140625,37.14628219604492,37.92933654785156,84.02677917480469
2022-06-15,132.76483154296875,118.53742980957031,376.9200134277344,107.66999816894531,28.944902420043945,436.8557434082031,165.68360900878906,38.832889556884766,139.74441528320312,92.96172332763672,108.79974365234375,252.3666534423828,36.4051628112793,103.83026885986328,53.03685760498047,317.1605224609375,217.72906494140625,167.8757781982422,75.01445007324219,243.5861053466797,105.29292297363281,16.481246948242188,138.37681579589844,118.55348205566406,15.366751670837402,233.0,190.22271728515625,37.138729095458984,37.90393829345703,82.96879577636719
2022-06-16,127.50054931640625,119.44732666015625,365.0799865722656,103.66000366210938,28.764272689819336,430.161865234375,157.13153076171875,38.40732192993164,132.2748260498047,91.4104232788086,105.1015396118164,246.7100067138672,35.17124938964844,102.04893493652344,52.50355529785156,300.97064208984375,214.3478546142578,159.46961975097656,75.24490356445312,237.01658630371094,99.42681884765625,15.557806968688965,137.71029663085938,119.27819061279297,14.987324714660645,213.10000610351562,183.32791137695312,36.904483795166016,38.29764938354492,79.90851593017578
2022-06-17,128.97100830078125,118.70052337646484,360.7900085449219,106.22000122070312,28.827499389648438,425.3341979980469,160.48355102539062,38.469383239746094,126.23448944091797,91.46858215332031,106.20178985595703,244.24703979492188,34.82273864746094,101.68904876708984,52.823543548583984,302.8323669433594,213.6096649169922,162.3146209716797,75.0055923461914,239.609619140625,99.6310043334961,15.836034774780273,137.7366485595703,118.41925811767578,15.31932544708252,216.75999450683594,184.2588348388672,37.04805374145508,37.55785369873047,75.30058288574219
2022-06-21,133.19622802734375,123.15565490722656,362.989990234375,108.68000030517578,29.66739273071289,440.96917724609375,163.99282836914062,39.13432693481445,131.5176544189453,90.4505615234375,110.56362915039062,242.86671447753906,35.53859329223633,104.20812225341797,53.95236587524414,309.37261962890625,218.35792541503906,155.68284606933594,78.02814483642578,245.50184631347656,100.8747787475586,16.5201358795166,140.9375762939453,122.00692749023438,15.777793884277344,237.0366668701172,188.5063018798828,38.27215576171875,38.78977966308594,79.98719024658203
