Date,AAPL,ABBV,ADBE,AMZN,BAC,COST,CRM,CSCO,CVX,DIS,GOOGL,HD,INTC,JPM,KO,MA,MCD,META,MRK,MSFT,NKE,NVDA,PEP,PG,T,TSLA,V,VZ,WMT,XOM
2019-01-02,37.469200134277344,64.33154296875,224.57000732421875,76.95649719238281,20.836820602416992,184.56832885742188,133.2447967529297,34.34371566772461,79.8726806640625,104.37769317626953,52.2705078125,143.13018798828125,40.51804733276367,80.4739761352539,37.34160232543945,181.54815673828125,147.79537963867188,134.4989013671875,57.2266960144043,94.19314575195312,66.55860137939453,3.373051881790161,86.69367218017578,74.78995513916016,12.996365547180176,20.674667358398438,126.06808471679688,36.33647155761719,27.91377830505371,49.66473388671875
2019-01-03,33.73698806762695,62.2119026184082,215.6999969482422,75.01399993896484,20.502891540527344,180.65635681152344,128.182373046875,33.09470748901367,78.34290313720703,101.84893798828125,50.822837829589844,139.9755859375,38.28904724121094,79.33029174804688,37.110843658447266,173.35763549804688,146.8216094970703,130.5932159423828,56.05323791503906,90.72795104980469,65.38129425048828,3.1692628860473633,85.88448333740234,74.26557922363281,13.013964653015137,20.02400016784668,121.5250244140625,36.46620178222656,27.770231246948242,48.90221405029297
2019-01-04,35.17719268798828,64.21617889404297,226.19000244140625,78.76950073242188,21.35439682006836,185.90240478515625,135.6138458251953,34.58545684814453,79.96646881103516,104.99070739746094,53.429725646972656,144.13470458984375,40.63852310180664,82.25485229492188,37.850833892822266,181.56724548339844,149.6589813232422,136.74913024902344,57.741485595703125,94.9476547241211,67.08885192871094,3.3723087310791016,87.64563751220703,75.7813720703125,13.348326683044434,21.179332733154297,126.76042938232422,36.5570068359375,27.943687438964844,50.705223083496094
2019-01-07,35.098907470703125,65.1534194946289,229.25999450683594,81.47550201416016,21.337703704833984,186.5874481201172,139.80136108398438,34.81913757324219,81.00558471679688,105.90067291259766,53.323177337646484,146.97384643554688,40.8278694152832,82.31200408935547,37.357513427734375,182.96420288085938,151.2875518798828,136.84825134277344,57.10557174682617,95.06873321533203,68.05048370361328,3.550842523574829,86.89199829101562,75.47817993164062,13.59030818939209,22.33066749572754,129.04623413085938,36.79051971435547,28.27264404296875,50.968894958496094
2019-01-08,35.76799774169922,65.45623779296875,232.67999267578125,82.8290023803711,21.295961380004883,187.984619140625,143.24183654785156,35.101173400878906,80.65199279785156,106.72442626953125,53.79151916503906,147.6795654296875,41.086055755615234,82.1568374633789,37.77922439575195,184.29647827148438,151.6065673828125,141.2892608642578,57.52952575683594,95.75804901123047,68.95816802978516,3.462441921234131,87.7249755859375,75.75677490234375,13.761889457702637,22.356666564941406,129.74807739257812,37.86725616455078,28.470022201538086,51.339481353759766
2019-01-09,36.37540054321289,63.307769775390625,235.42999267578125,82.97100067138672,21.50466537475586,189.2014923095703,143.5072784423828,34.90776443481445,81.734375,107.92176055908203,53.60715103149414,149.20703125,41.31842041015625,82.01795196533203,37.05514144897461,187.64158630371094,151.34628295898438,142.9744415283203,57.09042739868164,97.12734985351562,68.83235168457031,3.5305373668670654,85.27363586425781,74.51957702636719,13.534916877746582,22.568666458129883,131.2751007080078,37.390769958496094,28.377315521240234,51.61029052734375
2019-01-10,36.49166488647461,63.588932037353516,237.77000427246094,82.81099700927734,21.479623794555664,189.8684844970703,144.5394287109375,34.84331512451172,81.86425018310547,108.0462875366211,53.46738815307617,148.65087890625,41.79177474975586,82.00980377197266,37.45298767089844,188.7725830078125,152.4040069580078,142.94473266601562,56.3863410949707,96.50324249267578,68.67957305908203,3.5961556434631348,85.79723358154297,74.69982147216797,13.669818878173828,22.99799919128418,131.52166748046875,37.751258850097656,28.398250579833984,51.346595764160156
2019-01-11,36.13338851928711,63.66823196411133,237.5500030517578,82.02799987792969,21.730066299438477,189.75131225585938,145.0407257080078,35.044769287109375,81.20761108398438,107.90259552001953,52.75570297241211,148.94142150878906,42.11019515991211,81.61764526367188,37.66782760620117,187.76614379882812,153.09242248535156,142.5482177734375,56.704307556152344,95.75804901123047,68.33807373046875,3.685298442840576,85.8051528930664,75.1914291381836,13.881160736083984,23.150667190551758,130.94313049316406,38.0265007019043,28.362363815307617,51.11141586303711
2019-01-14,35.590049743652344,61.85832977294922,234.55999755859375,80.8604965209961,22.013900756835938,188.39022827148438,143.5662384033203,34.81913757324219,80.61589813232422,107.68228912353516,52.113399505615234,148.44326782226562,41.61103439331055,82.45907592773438,37.51665115356445,187.31565856933594,152.12698364257812,144.12435913085938,55.54600143432617,95.05944061279297,68.38299560546875,3.7251639366149902,85.13877868652344,74.68346405029297,13.768743515014648,22.293333053588867,130.03262329101562,38.03307342529297,28.39525032043457,51.047279357910156
2019-01-15,36.31846618652344,62.398380279541016,242.36000061035156,83.72799682617188,22.16416358947754,190.22003173828125,146.65283203125,35.47185134887695,80.904541015625,107.05010223388672,53.84801483154297,146.5006866455078,41.82619094848633,83.06359100341797,37.850833892822266,188.36044311523438,151.9591064453125,147.6533660888672,56.401485443115234,97.81663513183594,69.99169158935547,3.7110507488250732,86.46359252929688,75.38807678222656,13.759748458862305,22.961999893188477,130.26022338867188,38.07895278930664,28.78403091430664,51.0758056640625
