Date,AAPL,ABBV,ADBE,AMZN,BAC,COST,CRM,CSCO,CVX,DIS,GOOGL,HD,INTC,JNJ,JPM,KO,MA,MCD,META,MRK,MSFT,NKE,NVDA,PEP,PG,T,V,VZ,WMT,XOM
2020-06-15,83.0230941772461,72.92910766601562,401.3399963378906,128.63400268554688,21.76081085205078,271.6954345703125,175.57252502441406,37.917572021484375,70.32335662841797,113.51644897460938,70.41264343261719,208.44236755371094,53.57572937011719,119.56963348388672,86.03565216064453,38.689300537109375,286.746337890625,165.02073669433594,230.4760284423828,58.50156021118164,179.58624267578125,89.33001708984375,9.131448745727539,108.13569641113281,99.54190063476562,15.156517028808594,183.61399841308594,38.769962310791016,36.34614944458008,36.40119171142578
2020-06-16,85.22341918945312,75.26399230957031,411.6700134277344,130.7635040283203,22.323211669921875,275.5169677734375,177.41070556640625,38.862369537353516,72.48167419433594,114.8350601196289,71.68782806396484,215.86083984375,53.843170166015625,122.2869644165039,86.72393798828125,39.08205032348633,293.7999267578125,165.7435760498047,233.59861755371094,60.833091735839844,183.98704528808594,90.4256820678711,9.02668571472168,109.12191772460938,100.77027893066406,15.295659065246582,184.6864013671875,39.30161666870117,36.82940673828125,37.2197151184082
2020-06-17,85.10480499267578,75.01326751708984,413.489990234375,132.0489959716797,21.631023406982422,273.9170227050781,178.3150634765625,38.603172302246094,70.56230926513672,114.0691146850586,71.98866271972656,216.63807678222656,53.92338943481445,121.91450500488281,84.53165435791016,38.92327117919922,293.105224609375,166.15286254882812,233.4796905517578,60.295631408691406,184.6238250732422,90.58087921142578,9.193413734436035,109.19649505615234,100.59967803955078,15.037253379821777,185.33750915527344,39.11518478393555,36.63856887817383,36.00737380981445
2020-06-18,85.13871002197266,75.3971939086914,420.4599914550781,132.69900512695312,21.665634155273438,273.88043212890625,184.4685821533203,38.31890869140625,70.87065124511719,114.7672119140625,71.07575225830078,215.2217559814453,53.557899475097656,121.39810943603516,84.07276916503906,39.26588821411133,294.1570129394531,165.02073669433594,233.88612365722656,60.240325927734375,186.60084533691406,89.886962890625,9.175493240356445,110.04181671142578,101.75127410888672,15.081976890563965,185.6726837158203,39.28089904785156,36.318443298339844,36.23131561279297
2020-06-19,84.65216827392578,75.77325439453125,428.010009765625,133.75050354003906,21.847332000732422,274.1820983886719,183.77069091796875,37.892486572265625,69.86083984375,110.86953735351562,70.60592651367188,213.0108642578125,53.14783477783203,121.75365447998047,83.11256408691406,38.45532989501953,286.099853515625,162.4691162109375,236.71128845214844,61.568119049072266,185.48880004882812,87.44921112060547,9.218545913696289,108.79869079589844,101.44419860839844,15.062100410461426,184.03529357910156,38.776859283447266,36.8909797668457,35.50545883178711
2020-06-22,86.86699676513672,76.21202850341797,438.6400146484375,135.6909942626953,21.30223274230957,274.6849670410156,188.39073181152344,37.758705139160156,70.600830078125,112.39176177978516,71.8954849243164,215.17855834960938,53.56681442260742,121.3812026977539,82.21185302734375,38.22134780883789,293.7613525390625,163.2528839111328,237.1375732421875,60.659210205078125,190.6405029296875,90.85480499267578,9.482821464538574,108.60807800292969,100.44612884521484,14.9627103805542,186.67807006835938,38.43162536621094,37.45427703857422,35.84521484375
2020-06-23,88.72113800048828,76.24337005615234,440.54998779296875,138.2205047607422,21.449323654174805,275.4529724121094,185.84475708007812,38.017906188964844,70.4852294921875,113.0413589477539,72.55563354492188,216.17172241210938,53.41526794433594,120.93252563476562,83.21455383300781,38.13779067993164,296.1156921386719,162.52137756347656,240.1312713623047,60.951637268066406,191.9141387939453,93.05514526367188,9.406424522399902,108.86497497558594,100.42906951904297,15.032280921936035,189.5602264404297,37.934486389160156,37.26650619506836,36.06143569946289
2020-06-24,87.15504455566406,74.54314422607422,431.67999267578125,136.72000122070312,20.601388931274414,272.46337890625,182.39447021484375,37.415897369384766,67.55603790283203,108.65895080566406,71.00537109375,212.56178283691406,52.67536926269531,118.35913848876953,80.4359130859375,37.31052780151367,283.69708251953125,160.49227905273438,231.98284912109375,59.96368408203125,188.04563903808594,91.3752212524414,9.192915916442871,107.37323760986328,99.31157684326172,14.619830131530762,183.2788543701172,37.23711013793945,37.02949142456055,34.36260223388672
2020-06-25,88.31208038330078,75.99266052246094,436.95001220703125,137.72900390625,21.388751983642578,274.7581787109375,185.13702392578125,37.808876037597656,68.76626586914062,107.97055053710938,71.42169952392578,211.9140625,52.1583366394043,118.2321548461914,83.24003601074219,37.544498443603516,287.5568542480469,159.15980529785156,233.6283416748047,60.516937255859375,190.42189025878906,92.58041381835938,9.44624137878418,108.90641784667969,100.5655746459961,14.768911361694336,185.7396697998047,37.47877883911133,36.84788513183594,34.879966735839844
2020-06-26,85.59862518310547,75.31883239746094,426.9200134277344,134.64349365234375,20.030332565307617,271.128662109375,180.05496215820312,38.720237731933594,66.6464614868164,105.77934265136719,67.5281982421875,208.14004516601562,51.25797653198242,116.65766143798828,78.67695617675781,36.408050537109375,279.1910095214844,156.52981567382812,214.19898986816406,59.42627716064453,186.61041259765625,85.52275085449219,9.112785339355469,106.85111236572266,98.29644775390625,14.4508638381958,181.22975158691406,36.7054443359375,36.4200325012207,33.68307113647461
